Brand,Model,Insurance Validity,Fuel Type,Seats,Kms Driven (in kms),Ownership,Engine Displacement (in cc),Transmission,Year of Manufacture,Mileage (in kmpl),Max Power (in bhp),Torque (in nm),Wheel Size,Depreciation Rate (in %),Price (in lacs),City,RTO,Registration Month,Registration Year
Datsun,RediGO A,Third Party,Petrol,5,"1,141",First Owner,799,Manual,2021,20.71,53.64,72,,20,3.53,DelhiNCR,DL14,Jun,2021
Maruti,Baleno 1.2 Delta,Zero Dep,Petrol,5,"58,640",First Owner,1197,Manual,2017,21.4,83.1,115,,60,5.78,DelhiNCR,UP14,Jun,2017
Hyundai,Grand i10 Nios Sportz,Comprehensive,Petrol,5,"40,534",First Owner,1197,Manual,2020,20.7,81.86,113.8,14,30,6.76,DelhiNCR,UP14,Jun,2020
Jeep,Compass 1.4 Limited Option,Comprehensive,Petrol,5,"20,000",First Owner,1368,Automatic,2019,16,160,250,17,40,16.75,DelhiNCR,OD02,Jul,2019
Toyota,Etios Liva G,Comprehensive,Petrol,5,"63,059",First Owner,1197,Manual,2012,18.3,,,14,75,2.74,DelhiNCR,DL3C,Jun,2012
Maruti,Baleno Delta,Third Party,Petrol,5,"46,751",First Owner,1197,Manual,2021,21.01,81.80,113,,20,6.93,DelhiNCR,UP14,Jun,2021
Maruti,Baleno 1.2 Delta,Comprehensive,Petrol,5,"25,160",First Owner,1197,Manual,2017,21.4,83.1,115,,60,5.94,DelhiNCR,HR10,Jun,2017
Toyota,Innova Crysta 2.4 G MT,Comprehensive,Diesel,7,"35,000",First Owner,2393,Manual,2017,13.68,147.51,343,16,60,16.5,DelhiNCR,UP16,May,2017
Hyundai,i20 Asta 1.2,Comprehensive,Petrol,5,"43,063",Second Owner,1197,Manual,2015,18.6,81.83,114.7,16,75,5.67,DelhiNCR,DL10,Jun,2015
Mini,Cooper D,Comprehensive,Diesel,5,"30,000",Second Owner,1998,Automatic,2014,23.8,112,270,16,75,17.9,DelhiNCR,HR29,Aug,2014
Porsche,Cayenne Diesel Platinum Edition,Comprehensive,Diesel,5,"89,000",Second Owner,2967,Automatic,2014,13.5,240,550,18,75,37.9,DelhiNCR,HR26,Jun,2014
Land,Rover Discovery Sport TD4 HSE 7S,Comprehensive,Diesel,7,"90,000",First Owner,1999,Automatic,2018,12.81,148.31,382,18,50,35.6,DelhiNCR,UP16,Jul,2018
Land,Rover Discovery Sport SD4 HSE Luxury 7S,Comprehensive,Diesel,7,"69,000",Second Owner,2179,Automatic,2019,12.51,187.7,420,18,40,46.9,DelhiNCR,UP25,Jul,2019
Jaguar,XJ 2.0L Portfolio LWB,Comprehensive,Petrol,5,"68,000",Second Owner,1999,Automatic,2015,9.4,237.36,340,19,75,41.9,DelhiNCR,HR26,Aug,2015
Jaguar,XF 2.0 Diesel Portfolio,Comprehensive,Diesel,5,"29,000",First Owner,1999,Automatic,2014,19.33,177,430,20,75,18.9,DelhiNCR,HR26,Oct,2014
Toyota,Fortuner Legender 4x2 AT,Comprehensive,Diesel,7,"25,000",First Owner,2755,Automatic,2021,,201.15,500,18,20,46.0,DelhiNCR,UP16,Jun,2021
Land,Rover Range Rover Evoque 2.2L Prestige,Comprehensive,Diesel,5,"69,000",First Owner,2179,Automatic,2015,12.7,187.7,420,18,75,29.9,DelhiNCR,DL09,Aug,2015
Land,Rover Range Rover Evoque Pure,Comprehensive,Diesel,5,"69,000",First Owner,2179,Automatic,2015,12.7,187.7,420,17,75,29.9,DelhiNCR,DL09,Aug,2015
Land,Rover Range Rover Evoque Pure,Comprehensive,Diesel,5,"88,000",First Owner,2179,Automatic,2015,12.7,187.7,420,17,75,29.9,DelhiNCR,UP32,Jun,2015
Toyota,Innova Crysta 2.8 ZX AT BSIV,Comprehensive,Diesel,7,"66,000",First Owner,2755,Automatic,2018,11.36,171.5,360,17,50,20.5,DelhiNCR,HR26,Sept,2018
Maruti,Wagon R VXI Opt,Zero Dep,Petrol,5,"25,691",First Owner,998,Manual,2019,21.79,67.05,90,,40,4.91,DelhiNCR,UP14,Jun,2019
Hyundai,i20 1.2 Asta,Comprehensive,Petrol,5,"52,938",First Owner,1197,Manual,2017,18.6,81.83,114.7,16,60,6.19,DelhiNCR,DL8C,Jun,2017
Maruti,Baleno 1.2 Delta,Comprehensive,Petrol,5,"77,507",First Owner,1197,Manual,2016,21.4,83.1,115,,70,5.59,DelhiNCR,DL5C,Jun,2016
MG,Gloster Sharp 7-Str,Comprehensive,Diesel,7,"80,000",First Owner,1996,Automatic,2021,12.4,215.01,480,19,20,34.5,DelhiNCR,UP63,Feb,2021
Hyundai,Grand i10 Nios Asta CRDi,Comprehensive,Diesel,5,"42,339",First Owner,1186,Manual,2019,26.2,73.97,190.24,R15,40,6.52,DelhiNCR,HR87,Jun,2019
Kia,Seltos GTX Plus,Third Party,Petrol,5,"5,999",First Owner,1353,Manual,2020,16.5,138.08,242,17,30,16.2,DelhiNCR,HR26,Jun,2020
Datsun,RediGO A,Third Party,Petrol,5,"20,333",First Owner,799,Manual,2019,22.7,53.64,72,,40,3.13,DelhiNCR,UP16,Jun,2019
Mercedes-Benz,E-Class Exclusive E 220 d BSIV,Third Party insurance,Diesel,5,"73,000",First Owner,1950,Automatic,2017,16.1,191.7,400,17,60,37.9,DelhiNCR,DL2C,Jul,2017
Maruti,Baleno 1.2 Delta,Comprehensive,Petrol,5,"99,007",First Owner,1197,Manual,2016,21.4,83.1,115,,70,4.66,DelhiNCR,DL5C,Jun,2016
Mercedes-Benz,S-Class S 500,Comprehensive,Petrol,5,"78,000",First Owner,5461,Automatic,2014,7.81,362.9,505,17,75,55.9,DelhiNCR,HP08,Jul,2014
Mercedes-Benz,S-Class S 350 CDI,Comprehensive,Diesel,5,"68,000",Second Owner,2987,Automatic,2015,13.5,254.79,620,18,75,47.9,DelhiNCR,HR26,Sept,2015
Mercedes-Benz,C-Class C 200 Avantgarde Edition C,Comprehensive,Petrol,5,"28,500",Second Owner,1991,Automatic,2018,14.74,181.03,300,17,50,34.0,DelhiNCR,DL01,Aug,2018
Mercedes-Benz,M-Class ML 250 CDI,Comprehensive,Diesel,5,"75,000",First Owner,2143,Automatic,2015,15.26,203.2,500,18,75,26.9,DelhiNCR,DL09,Aug,2015
Mercedes-Benz,GLE 250d,Comprehensive,Diesel,5,"98,000",First Owner,2143,Automatic,2016,17.9,201.15,500,19,70,35.9,DelhiNCR,UP16,Sept,2016
Mercedes-Benz,GLC 220d 4MATIC Sport,Comprehensive,Diesel,5,"69,000",First Owner,2143,Automatic,2017,17.9,170,400,18,60,35.9,DelhiNCR,HR26,Jun,2017
Mercedes-Benz,V-Class Exclusive,Third Party insurance,Diesel,6,"12,000",First Owner,1950,Automatic,2020,16,160.92,380,17,30,69.5,DelhiNCR,DL1C,Jul,2020
Mercedes-Benz,E-Class E250 Edition E,Comprehensive,Diesel,5,"59,000",First Owner,2143,Automatic,2017,15,204,500,17,60,27.9,DelhiNCR,DL01,Jun,2017
Mercedes-Benz,E-Class E250 CDI,Comprehensive,Diesel,5,"89,000",First Owner,2143,Automatic,2013,13,204,500,18,75,13.9,DelhiNCR,HR29,Oct,2013
Mercedes-Benz,CLA 200 CDI Sport,Comprehensive,Diesel,5,"49,000",Second Owner,2143,Automatic,2016,17.9,136,300,17,70,23.9,DelhiNCR,UP32,Oct,2016
Lexus,ES 300h,Comprehensive,Petrol,5,"38,000",First Owner,2487,Automatic,2020,22.37,214.56,202,18,30,57.5,DelhiNCR,UP61,Oct,2020
Honda,Brio S MT,Comprehensive,Petrol,5,"41,711",First Owner,1198,Manual,2015,19.4,86.8,109,,75,3.62,DelhiNCR,DL13,Jun,2015
Honda,WR-V i-VTEC VX,Comprehensive,Petrol,5,"16,622",First Owner,1199,Manual,2019,17.5,88.7,110,16,40,9.03,DelhiNCR,DL4C,Jun,2019
Hyundai,i20 Asta Opt Diesel,Third Party,Diesel,5,"3,449",First Owner,1493,Manual,2022,25,98.63,240.26,16,15,12.11,DelhiNCR,DL4C,Jun,2022
Land,Rover Range Rover Velar D180 R-Dynamic,Comprehensive,Diesel,5,"40,000",Second Owner,1999,Automatic,2018,22.3,177,430,18,50,67.5,DelhiNCR,HR26,Jul,2018
Hyundai,i20 Asta 1.2,Third Party,Petrol,5,"46,916",First Owner,1197,Manual,2016,18.6,81.83,114.7,16,70,5.78,DelhiNCR,UP14,Jun,2016
Tata,Tiago XE,Third Party,Petrol,5,"19,370",First Owner,1199,Manual,2021,19.01,84.82,113,,20,5.79,DelhiNCR,HR51,Jun,2021
Maruti,Alto 800 VXI,Comprehensive,Petrol,5,"6,596",First Owner,796,Manual,2021,22.05,47.33,69,,20,3.93,DelhiNCR,HR26,Jun,2021
Mercedes-Benz,E-Class E250 Edition E,Third Party insurance,Diesel,5,"84,000",Second Owner,2143,Automatic,2017,15,204,500,17,60,21.0,DelhiNCR,UK07,Jan,2017
Maruti,Vitara Brezza VDi AMT,Third Party,Diesel,5,"22,201",First Owner,1248,Automatic,2019,24.3,88.5,200,,40,8.11,DelhiNCR,DL12,Jun,2019
Honda,City S,Third Party insurance,Petrol,5,"82,000",First Owner,1497,Manual,2013,16.8,116.4,146,15,75,4.75,DelhiNCR,DL13,Apr,2013
Mercedes-Benz,C-Class C 200 Avantgarde Edition C,Comprehensive,Petrol,5,"29,000",First Owner,1991,Automatic,2017,14.74,181.03,300,17,60,32.9,DelhiNCR,UP16,Jul,2017
BMW,X7 xDrive 40i M Sport,Comprehensive,Petrol,7,"24,000",First Owner,2998,Automatic,2021,10.54,335.25,450,21,20,1.21,DelhiNCR,UP16,Dec,2021
Mercedes-Benz,C-Class C 200 CGI Avantgarde,Comprehensive,Petrol,5,"29,000",Second Owner,1796,Automatic,2016,11.74,186,285,17,70,29.9,DelhiNCR,DL01,Jun,2016
Mercedes-Benz,C-Class 200 CDI Classic,Comprehensive,Diesel,5,"98,000",First Owner,2148,Manual,2011,15.8,,,16,75,10.9,DelhiNCR,CH01,Nov,2011
BMW,X6 xDrive 40d M Sport,Comprehensive,Diesel,5,"75,000",Second Owner,2993,Automatic,2015,15.87,308.43,630,19,75,37.9,DelhiNCR,WB02,Jul,2015
Mercedes-Benz,S-Class S 350 CDI,Comprehensive,Diesel,5,"69,000",First Owner,2987,Automatic,2018,13.5,254.79,620,18,50,63.5,DelhiNCR,HR36,Jul,2018
BMW,X5 xDrive 30d,Comprehensive,Diesel,5,"98,000",First Owner,2993,Automatic,2015,15.3,258,560,18,75,29.9,DelhiNCR,UP14,Jul,2015
BMW,X5 xDrive35i Design Pure Exp 5S,Comprehensive,Petrol,5,"1,40,000",Second Owner,2993,Automatic,2017,11.33,306,400,18,60,39.9,DelhiNCR,HR12,Aug,2017
BMW,X1 sDrive 20d xLine,Comprehensive,Diesel,5,"65,000",Second Owner,1995,Automatic,2018,20.68,188,400,17,50,27.9,DelhiNCR,UP53,Sept,2018
Mercedes-Benz,GLC 220d 4MATIC Sport,Comprehensive,Diesel,5,"22,000",First Owner,2143,Automatic,2018,17.9,170,400,18,50,41.75,DelhiNCR,HR26,Jul,2018
Maruti,Wagon R VXI,Zero Dep,Petrol,5,"16,223",First Owner,998,Manual,2021,21.79,67.05,90,,20,5.46,DelhiNCR,UP14,Jun,2021
Kia,Sonet GTX Plus Turbo DCT,Comprehensive,Petrol,5,"22,957",First Owner,998,Automatic,2020,18.3,118.36,172,16,30,12.73,DelhiNCR,HR98,Jun,2020
Maruti,Alto K10 2010-2014 VXI,Comprehensive,Petrol,5,"78,618",First Owner,998,Manual,2010,20.92,67.1,90,13,75,1.82,DelhiNCR,DL9C,Jun,2010
BMW,X7 xDrive 40i M Sport,Comprehensive,Petrol,7,"6,000",First Owner,2998,Automatic,2022,10.54,335.25,450,21,15,1.29,DelhiNCR,PY05,Jul,2022
Maruti,Swift ZXI,Third Party,Petrol,5,"11,890",First Owner,1197,Manual,2018,21.21,81.80,113,R15,50,6.28,DelhiNCR,DL3C,Jun,2018
Hyundai,Venue S Plus,Third Party,Petrol,5,"26,674",First Owner,1197,Manual,2021,17.52,81.86,113.76,,20,9.05,DelhiNCR,HR51,Jun,2021
Maruti,Baleno 1.2 Sigma,Third Party,Petrol,5,"60,724",Second Owner,1197,Manual,2016,21.4,83.1,115,,70,4.53,DelhiNCR,DL8C,Jun,2016
Volvo,XC40 T4 R-Design,Comprehensive,Petrol,5,"8,000",First Owner,1969,Automatic,2021,,187.40,300,18,20,41.5,DelhiNCR,UP01,May,2021
Ford,Ecosport 1.5 Ti VCT AT Titanium BSIV,Comprehensive,Petrol,5,"81,589",Second Owner,1499,Automatic,2015,15.63,110.4,140,16,75,5.12,DelhiNCR,DL10,Jun,2015
Ford,Ecosport 1.5 Petrol Titanium,Comprehensive,Petrol,5,"59,000",First Owner,1496,Manual,2016,15.9,120.69,149,R16,70,6.45,DelhiNCR,DL10,Apr,2016
Mahindra,Alturas G4 4X4 AT,Third Party,Diesel,7,"29,036",First Owner,2157,Automatic,2019,12.05,178.49,420,18,40,24.5,DelhiNCR,UK06,Jul,2019
Toyota,Fortuner 2.8 2WD MT,Comprehensive,Diesel,7,"50,000",First Owner,2755,Manual,2018,14.24,174.5,420,17,50,29.0,DelhiNCR,UP16,Sept,2018
BMW,M Series M4 Coupe,Comprehensive,Petrol,4,"27,000",Second Owner,2979,Automatic,2015,10.75,429,550,18,75,64.9,DelhiNCR,CG08,Aug,2015
BMW,Z4 35i,Comprehensive,Petrol,2,"29,000",Second Owner,2979,Automatic,2015,10.37,301.72,400,18,75,46.9,DelhiNCR,HR26,Sept,2015
BMW,5 Series 520d M Sport,Comprehensive,Diesel,5,"42,000",Second Owner,1995,Automatic,2017,18.12,190,400,17,60,31.9,DelhiNCR,DL01,Sept,2017
BMW,X5 xDrive 30d Expedition,Comprehensive,Diesel,5,"70,000",First Owner,2993,Automatic,2015,15.97,258,560,18,75,32.0,DelhiNCR,DL6C,May,2015
BMW,3 Series 320d Luxury Line,Comprehensive,Diesel,5,"82,000",Second Owner,1995,Automatic,2015,18.88,184,380,17,75,17.9,DelhiNCR,GA08,Jul,2015
Audi,Q7 35 TDI Quattro Premium Plus,Comprehensive,Diesel,7,"99,000",Second Owner,2967,Automatic,2015,12.07,241.4,550,18,75,25.9,DelhiNCR,HR26,Aug,2015
Hyundai,Grand i10 CRDi Asta,Comprehensive,Diesel,5,"84,000",First Owner,1120,Manual,2014,24,70,160,14,75,2.9,DelhiNCR,DL12,Mar,2014
Audi,Q7 3.0 TDI Quattro Premium Plus,Comprehensive,Diesel,7,"69,000",First Owner,2967,Automatic,2014,12.07,241.4,550,18,75,19.5,DelhiNCR,HR26,Apr,2014
Renault,KWID RXT AMT,Comprehensive,Petrol,5,"65,751",First Owner,799,Automatic,2017,25.17,53.3,72,,60,3.35,DelhiNCR,UP14,Jun,2017
Maruti,Wagon R CNG LXI Opt,Third Party,CNG,5,"11,248",First Owner,998,Manual,2021,32.52,58.33,78,,20,6.08,DelhiNCR,DL14,Jun,2021
Honda,Amaze E Petrol BSIV,Third Party,Petrol,5,"20,599",First Owner,1199,Manual,2019,19.5,88.76,110,,40,6.08,DelhiNCR,DL4C,Jun,2019
BMW,3 Series Gran Limousine 320Ld Luxury Line,Comprehensive,Diesel,5,"1,000",First Owner,1995,Automatic,2022,19.62,187.40,400,17,15,58.0,DelhiNCR,CG01,May,2022
Tata,Tigor XZ,Third Party,Petrol,5,"16,320",First Owner,1199,Manual,2019,20.3,83.81,114,,40,6.14,DelhiNCR,DL10,Jun,2019
BMW,X5 xDrive 30d Design Pure Experience 5 Seater,Comprehensive,Diesel,5,"30,000",First Owner,2993,Automatic,2019,15.97,258,560,19,40,77.0,DelhiNCR,HR01,Jul,2019
Mahindra,XUV300 W8 Diesel,Comprehensive,Diesel,5,"88,678",First Owner,1497,Manual,2020,20,115,300,R17,30,9.59,DelhiNCR,DL8C,Jun,2020
Audi,Q3 30 TDI,Comprehensive,Diesel,5,"45,000",Second Owner,1968,Manual,2017,17.32,138.13,320,16,60,23.9,DelhiNCR,UP15,Jul,2017
Audi,A6 35 TDI Premium,Comprehensive,Diesel,5,"49,000",Second Owner,1968,Automatic,2015,17.68,174.33,380,17,75,17.9,DelhiNCR,UP14,Jun,2015
Toyota,Fortuner 2.8 2WD MT,Comprehensive,Diesel,7,"60,000",First Owner,2755,Manual,2020,14.24,174.5,420,17,30,35.0,DelhiNCR,UP16,Jun,2020
Audi,A4 35 TDI Technology,Comprehensive,Diesel,5,"42,000",Second Owner,1968,Automatic,2017,18.25,187.74,400,17,60,27.9,DelhiNCR,UP14,Jul,2017
Maruti,Alto 800 LXI,Comprehensive,Petrol,5,"40,000",First Owner,796,Manual,2017,24.7,47.3,69,,60,3.0,DelhiNCR,DL12,Oct,2017
Audi,A4 2.0 TDI Premium Plus,Comprehensive,Diesel,5,"49,000",First Owner,1968,Automatic,2014,17.11,174.33,380,17,75,13.9,DelhiNCR,DL01,Jul,2014
Toyota,Innova Crysta 2.4 GX 7 STR,Comprehensive,Diesel,7,"22,000",First Owner,2393,Manual,2022,12,148,343,16,15,21.5,DelhiNCR,DL1C,Mar,2022
Maruti,Ciaz VDi Plus,Comprehensive,Diesel,5,"62,000",First Owner,1248,Manual,2015,26.21,88.5,200,,75,4.4,DelhiNCR,DL14,May,2015
Hyundai,i20 1.2 Asta,Third Party,Petrol,5,"57,779",Second Owner,1197,Manual,2012,17,80 PS at 5200 ,"11.4 kgm at 4,000 r",14,75,2.16,DelhiNCR,DL7C,Feb,2012
Mahindra,TUV 300 mHAWK100 T8,Zero Dep,Diesel,7,"94,569",First Owner,1493,Manual,2017,18.49,100,240,15,60,5.0,DelhiNCR,HR26,Sept,2017
Volvo,XC60 Inscription D5,Third Party insurance,Diesel,5,"56,000",Second Owner,1969,Automatic,2020,11.2,231.78,480,19,30,45.5,DelhiNCR,UP32,Jan,2020
Maruti,Baleno Delta,Third Party,Petrol,5,"53,215",First Owner,1197,Manual,2019,21.01,81.80,113,,40,6.41,DelhiNCR,HR29,Jun,2019
Renault,KWID RXL BSVI,Comprehensive,Petrol,5,"7,812",First Owner,799,Manual,2021,25.17,53.3,72,,20,4.27,DelhiNCR,HR51,Jun,2021
Maruti,Swift VXI AMT,Third Party,Petrol,5,"16,150",Second Owner,1197,Automatic,2021,22.56,88.50,113,,20,7.38,DelhiNCR,UP16,Jun,2021
Kia,Seltos GTX Plus DCT,Comprehensive,Petrol,5,"25,000",First Owner,1353,Automatic,2020,16.5,138.08,242,17,30,17.25,DelhiNCR,DL8C,Jul,2020
Maruti,Swift Dzire VXI,Comprehensive,Petrol,5,"58,684",First Owner,1197,Manual,2017,20.85,83.14,115,,60,5.8,DelhiNCR,DL8C,Jun,2017
Maruti,Swift Dzire VXI CNG,Third Party,CNG,5,"23,197",Second Owner,1197,Manual,2022,31.12,76.43,98.5,,15,8.8,DelhiNCR,HR34,Jun,2022
Honda,Amaze S i-VTEC,Third Party,Petrol,5,"59,743",First Owner,1198,Manual,2017,17.8,86.7,109,,60,4.92,DelhiNCR,DL10,Jun,2017
Toyota,Innova Crysta 2.4 GX MT BSIV,Comprehensive,Diesel,7,"20,000",First Owner,2393,Manual,2019,13.68,147.8,343,16,40,18.9,DelhiNCR,HR51,Jun,2019
Maruti,S-Presso VXI CNG 2019-2020,Comprehensive,CNG,4,"24,366",First Owner,998,Manual,2021,31.2,58.33,78,,20,4.99,DelhiNCR,HR26,Jun,2021
Renault,Duster 85PS Diesel RxL Option,Third Party,Diesel,5,"87,257",First Owner,1461,Manual,2015,19.87,83.8,200,,75,4.66,DelhiNCR,DL8C,Feb,2015
Mercedes-Benz,GLA Class Urban Edition 200,Zero Dep,Petrol,5,"30,000",First Owner,1991,Automatic,2019,13.7,183,300,18,40,32.0,DelhiNCR,UK07,Jul,2019
Tata,Nexon EV Prime XZ Plus,Comprehensive,Electric,5,"56,232",First Owner,0,Automatic,2020,,127,245,16,30,12.95,DelhiNCR,DL11,Mar,2020
Mercedes-Benz,GLA 45 AMG,Zero Dep,Petrol,5,"2,900",First Owner,1991,Automatic,2016,12.33,355.4,450,19,70,42.0,DelhiNCR,HR26,Dec,2018
Volvo,XC60 D5 Inscription,Comprehensive,Diesel,5,"22,000",First Owner,2400,Automatic,2021,11.2,215,440,18,20,55.0,DelhiNCR,HR01,Aug,2021
Honda,Brio S MT,Third Party,Petrol,5,"79,631",Second Owner,1198,Manual,2013,19.4,86.8,109,,75,2.84,DelhiNCR,DL4C,Jun,2013
Honda,City i-VTEC CVT VX,Third Party,Petrol,5,"75,756",First Owner,1497,Automatic,2018,18,117.6,145,16,50,8.98,DelhiNCR,UP32,Jun,2018
Datsun,GO Plus T Petrol,Third Party,Petrol,7,"19,026",First Owner,1198,Manual,2019,19.83,67,104,,40,5.24,DelhiNCR,DL3C,Jun,2019
Mercedes-Benz,GLS 400d 4MATIC,Comprehensive,Diesel,7,"15,000",Second Owner,2925,Automatic,2020,,325.86bhp3600-4200,700,21,30,1.15,DelhiNCR,DL01,Aug,2020
Maruti,Swift Dzire LXI 1.2,Third Party,Petrol,5,"76,159",First Owner,1197,Manual,2019,21.21,81.80,113,,40,5.39,DelhiNCR,DL3C,Jun,2019
Honda,Amaze S i-VTEC,Third Party,Petrol,5,"69,502",First Owner,1198,Manual,2017,17.8,86.7,109,,60,5.1,DelhiNCR,UP16,Jun,2017
Hyundai,Grand i10 Nios Sportz CNG,Third Party,CNG,5,"2,215",First Owner,1197,Manual,2022,,68.05,95.2,13,15,8.03,DelhiNCR,DL4C,Jun,2022
BMW,X3 xDrive 20d Luxury Line,Comprehensive,Diesel,5,"19,000",First Owner,1995,Automatic,2021,16.55,187.7,400,R19,20,59.75,DelhiNCR,UP01,Aug,2021
Maruti,Vitara Brezza ZDi Plus AMT Dual Tone,Third Party,Diesel,5,"65,764",First Owner,1248,Automatic,2018,24.3,88.5,200,16,50,8.4,DelhiNCR,DL5C,Jun,2018
Audi,A6 35 TFSI Matrix,Comprehensive,Petrol,5,"62,000",First Owner,1798,Automatic,2017,15.26,187.74,320,18,60,22.5,DelhiNCR,DL2C,May,2017
Tata,Nexon 1.2 Revotron XM,Third Party insurance,Petrol,5,"59,000",First Owner,1198,Manual,2018,17,108.5,170,,50,6.95,DelhiNCR,DL2C,Mar,2018
Maruti,Baleno 1.2 Delta,Comprehensive,Petrol,5,"28,828",First Owner,1197,Manual,2019,21.4,83.1,115,,40,6.27,DelhiNCR,DL2C,Jun,2019
Renault,Duster 110PS Diesel RxL,Comprehensive,Diesel,5,"1,03,091",First Owner,1461,Manual,2014,19.01,108.45,248,16,75,3.0,DelhiNCR,DL8C,Jul,2014
Jeep,Compass 1.4 Limited Plus BSIV,Third Party,Petrol,5,"49,710",Second Owner,1368,Automatic,2019,16,160.77,250,18,40,13.0,DelhiNCR,HR26,Feb,2019
Hyundai,i10 Era,Third Party,Petrol,5,"67,647",Second Owner,1086,Manual,2016,19.81,68.05,99.04,,70,2.77,DelhiNCR,DL1C,Mar,2016
Mercedes-Benz,C-Class C 200 CGI Grand Edition,Comprehensive,Petrol,5,"25,000",First Owner,1796,Automatic,2018,11.74,186,285,16,50,36.5,DelhiNCR,UP14,Aug,2018
Volkswagen,Polo 1.2 MPI Highline,Comprehensive,Petrol,5,"70,000",Second Owner,1198,Manual,2014,16.47,74,110,15,75,4.25,DelhiNCR,DL10,Jul,2014
Kia,Seltos GTX Plus DCT,Comprehensive,Petrol,5,"7,000",First Owner,1353,Automatic,2021,16.5,138.08,242,17,20,18.75,DelhiNCR,DL14,Jun,2021
Maruti,Alto Green LXi (CNG),Comprehensive,CNG,5,"50,000",First Owner,796,Manual,2012,26.83,38.4,62,12,75,1.9,DelhiNCR,HR51,May,2012
Volvo,XC 90 D5 Inscription,Third Party insurance,Diesel,7,"72,000",First Owner,1969,Automatic,2017,17.2,235,480,20,60,51.0,DelhiNCR,HR26,Oct,2017
Maruti,Swift VXI Optional,Third Party,Petrol,5,"31,246",Second Owner,1197,Manual,2017,20.4,81.80,113,,60,4.92,DelhiNCR,HR26,Jun,2017
Kia,Sonet GTX Plus Turbo DCT DT,Comprehensive,Petrol,5,"12,808",First Owner,998,Automatic,2020,18.3,118.36,172,R16,30,12.71,DelhiNCR,HR26,Jun,2022
Kia,Seltos HTK Plus D,Third Party,Diesel,5,"49,305",First Owner,1493,Manual,2020,20.8,113.43,250,16,30,13.49,DelhiNCR,HR26,Jun,2020
BMW,X5 xDrive 30d,Third Party insurance,Diesel,5,"65,000",Second Owner,2993,Automatic,2015,15.3,258,560,18,75,27.25,DelhiNCR,HR26,Mar,2015
Maruti,Vitara Brezza ZDi AMT,Third Party,Diesel,5,"78,459",First Owner,1248,Automatic,2019,24.3,88.5,200,16,40,8.66,DelhiNCR,DL2C,Jun,2019
Mahindra,XUV300 W6 AMT Sunroof,Third Party,Petrol,5,"25,727",First Owner,1197,Automatic,2021,17,108.6,200,,20,10.67,DelhiNCR,DL3C,Jun,2021
Ford,Ecosport 1.5 Petrol Trend BSIV,Third Party,Petrol,5,"23,142",Second Owner,1497,Manual,2019,17,121.36,150,,40,7.79,DelhiNCR,HR26,Jun,2019
Mercedes-Benz,C-Class C 250 CDI Avantgarde,Third Party insurance,Diesel,5,"48,000",First Owner,2143,Automatic,2016,19.71,201.15,500,17,70,26.95,DelhiNCR,CH01,Jul,2016
Maruti,Swift Dzire VXI,Third Party,Petrol,5,"94,269",First Owner,1197,Manual,2014,19.1,85.8,114,14,75,3.58,DelhiNCR,DL5C,Jun,2014
Maruti,Swift Dzire VDi,Comprehensive,Diesel,5,"63,000",First Owner,1248,Manual,2013,19.3,73.9,190,14,75,3.25,DelhiNCR,HR51,Jul,2013
Hyundai,i10 Magna,Third Party,Petrol,5,"40,628",First Owner,1197,Manual,2013,20.36,78.9,111.7,13,75,2.33,DelhiNCR,DL7C,Apr,2013
Land,Rover Range Rover Velar P250 R-Dynamic HSE,Third Party insurance,Petrol,5,"29,000",First Owner,1997,Automatic,2020,15.8,247,365,19,30,85.0,DelhiNCR,HR26,Jun,2020
Chevrolet,Beat LS,Third Party insurance,Petrol,5,"65,000",First Owner,1199,Manual,2010,18.6,79.4,108,14,75,1.45,DelhiNCR,HR26,Jun,2010
Honda,City S,Third Party insurance,Petrol,5,"39,000",First Owner,1497,Manual,2012,16.8,116.4,146,15,75,3.9,DelhiNCR,DL9C,Sept,2012
Toyota,Fortuner 4x4 AT,Comprehensive,Diesel,7,"1,05,289",First Owner,2982,Automatic,2013,12.55,168.5,360,17,75,11.95,DelhiNCR,HR26,Jul,2013
Mercedes-Benz,E-Class E250 CDI,Comprehensive,Diesel,5,"70,000",Third Owner,2143,Automatic,2014,13,204,500,18,75,12.75,DelhiNCR,DL6C,Jul,2014
Toyota,Fortuner 4x2 AT,Comprehensive,Diesel,7,"69,000",First Owner,2982,Automatic,2015,12.55,168.5,360,17,75,16.4,DelhiNCR,DL10,Mar,2015
Kia,Seltos GTX Plus,Comprehensive,Petrol,5,"7,000",First Owner,1353,Manual,2021,16.5,138.08,242,17,20,16.75,DelhiNCR,DL2C,Nov,2021
Mahindra,KUV 100 mFALCON D75 K8 5str,Third Party insurance,Diesel,5,"54,277",First Owner,1198,Manual,2016,25.32,77,190,14,70,3.49,DelhiNCR,HR35,Mar,2016
BMW,3 Series GT Luxury Line,Comprehensive,Diesel,5,"60,000",First Owner,1995,Automatic,2017,21.76,188,400,18,60,27.5,DelhiNCR,DL8C,Jul,2017
Maruti,Swift Dzire VXI,Third Party,Petrol,5,"36,059",First Owner,1197,Manual,2020,22.41,88.50,113,,30,7.15,DelhiNCR,HR36,Jun,2020
Maruti,Baleno Alpha,Third Party,Petrol,5,"10,214",First Owner,1197,Manual,2020,21.01,81.80,113,R16,30,7.77,DelhiNCR,DL9C,Jun,2020
