Brand,Model,Insurance Validity,Fuel Type,Seats,Kms Driven (in kms),Ownership,Engine Displacement (in cc),Transmission,Year of Manufacture,Mileage (in kmpl),Max Power (in bhp),Torque (in nm),Wheel Size,Depreciation Rate (in %),Price (in lacs),City,RTO,Registration Month,Registration Year
Maruti,Baleno 1.2 Alpha,Third Party,Petrol,5,"51,793",First Owner,1197,Manual,2017,21.4,83.1,115,16,60,5.64,Mumbai,MH46,Jun,2017
Hyundai,Santro Sportz CNG BSIV,Comprehensive,CNG,5,"31,173",First Owner,1086,Manual,2019,30.48 ,58,84.33,,40,5.22,Mumbai,MH46,Jun,2019
Toyota,Glanza G,Comprehensive,Petrol,5,"14,815",First Owner,1197,Manual,2021,21.01,81.80,113,R16,20,7.52,Mumbai,MH05,Jun,2021
Mercedes-Benz,A Class A180 CDI,Comprehensive,Diesel,5,"77,000",Second Owner,2143,Automatic,2013,20,107.3,250,17,75,10.74,Mumbai,MH03,Jul,2013
Renault,KWID 1.0 RXT AMT Opt BSIV,Third Party,Petrol,5,"13,947",Second Owner,999,Automatic,2019,24.04,67,91,,40,4.67,Mumbai,MH47,Jun,2019
Honda,Amaze V CVT Petrol BSIV,Third Party,Petrol,5,"11,330",First Owner,1199,Automatic,2019,19,88.76,110,,40,7.42,Mumbai,MH47,Jun,2019
Hyundai,i20 1.2 Sportz,Third Party insurance,Petrol,5,"44,271",Third Owner,1197,Manual,2012,17,80 PS at 5200 ,"11.4 kgm at 4,000 r",14,75,3.25,Mumbai,MH01,Aug,2012
BMW,X1 sDrive20d xLine,Comprehensive,Diesel,5,"22,000",First Owner,1995,Automatic,2020,19.62,187.74,400,17,30,39.95,Mumbai,MH04,Nov,2020
Kia,Sonet GTX Plus Turbo DCT,Third Party,Petrol,5,"16,810",Second Owner,998,Automatic,2020,18.3,118.36,172,16,30,11.87,Mumbai,MH47,Jun,2020
Toyota,Innova 2.5 VX (Diesel) 8 Seater,Third Party,Diesel,8,"1,42,000",Third Owner,2494,Manual,2012,12.99,100.6,200,15,75,6.45,Mumbai,MH46,Feb,2012
Honda,City 1.5 V MT,Comprehensive,Petrol,5,"51,000",First Owner,1497,Manual,2009,17,"118PS at 6,600 ",146Nm at 4800 r,15,75,2.49,Mumbai,MH02,Oct,2009
BMW,X1 sDrive 20d xLine,Comprehensive,Diesel,5,"48,500",First Owner,1995,Automatic,2017,20.68,188,400,17,60,26.75,Mumbai,MH02,Jul,2017
Tata,Nexon EV Prime XZ Plus Dark Edition,Comprehensive,Electric,5,"8,000",First Owner,0,Automatic,2022,,127,245,16,15,14.95,Mumbai,MH02,Nov,2022
Maruti,Baleno Delta,Comprehensive,Petrol,5,"20,000",First Owner,1197,Manual,2017,21.01,81.80,113,,60,5.85,Mumbai,MH02,Mar,2017
Skoda,Rapid 1.6 MPI AT Ambition,Comprehensive,Petrol,5,"71,000",First Owner,1598,Automatic,2012,14.3,105,153,14,75,3.15,Mumbai,MH04,Feb,2013
BMW,3 Series 320d Luxury Line,Comprehensive,Diesel,5,"88,000",First Owner,1995,Automatic,2013,18.88,184,380,17,75,12.75,Mumbai,MH01,Jul,2013
Hyundai,EON Magna Plus Option,Comprehensive,Petrol,5,"18,720",First Owner,814,Manual,2016,21.1,55.2,74.5,,70,3.21,Mumbai,MH04,Apr,2016
Toyota,Innova 2.5 VX (Diesel) 7 Seater BS IV,Comprehensive,Diesel,7,"80,000",Second Owner,2494,Manual,2015,12.99,100.6,200,15,75,10.5,Mumbai,MH47,Aug,2015
Maruti,Swift VDI,Comprehensive,Diesel,5,"1,04,000",Second Owner,1248,Manual,2013,22.9,74,190,14,75,4.41,Mumbai,MH15,Feb,2013
Mercedes-Benz,GLA Class 200 d Sport,Comprehensive,Diesel,5,"24,400",First Owner,2143,Automatic,2019,17.9,136,300,18,40,29.5,Mumbai,MH04,Mar,2019
Hyundai,Santro Sportz CNG BSIV,Comprehensive,CNG,5,"37,082",First Owner,1086,Manual,2020,30.48 ,58,84.33,,30,5.43,Mumbai,MH05,Jun,2020
Hyundai,i20 Sportz 1.2,Third Party insurance,Petrol,5,"61,020",First Owner,1197,Manual,2015,18.6,81.83,114.7,,75,4.72,Mumbai,MH02,Sept,2015
Maruti,Wagon R LXI CNG,Third Party,CNG,5,"8,159",First Owner,998,Manual,2022,34.05,55.92,82.1,,15,7.01,Mumbai,MH05,Jun,2022
Mini,Cooper Countryman Cooper S,Comprehensive,Petrol,5,"11,000",First Owner,1998,Automatic,2022,14.41,189.08,280,17,15,42.0,Mumbai,MH09,Jan,2022
Jeep,Compass 1.4 Limited Option,Third Party,Petrol,5,"63,324",Second Owner,1368,Automatic,2017,16,160,250,17,60,11.94,Mumbai,MH47,Jun,2017
Hyundai,Santro Sportz CNG BSIV,Third Party,CNG,5,"30,723",First Owner,1086,Manual,2019,30.48 ,58,84.33,,40,5.07,Mumbai,MH46,Jun,2019
Maruti,Alto 800 VXI,Third Party,Petrol,5,"61,759",First Owner,796,Manual,2016,22.74,47.3,69,,70,2.91,Mumbai,MH48,Jun,2016
Audi,A6 35 TDI,Comprehensive,Diesel,5,"70,000",Second Owner,1968,Automatic,2017,18.53,187.74,400,18,60,23.25,Mumbai,MH01,Jun,2017
Honda,Amaze S Petrol BSIV,Comprehensive,Petrol,5,"12,138",First Owner,1199,Manual,2019,19.5,88.76,110,,40,6.69,Mumbai,MH05,Jun,2019
Renault,Duster 85PS Diesel RxL,Third Party insurance,Diesel,5,"1,44,272",Second Owner,1461,Manual,2012,19.87,83.8,200,,75,4.51,Mumbai,MH48,Oct,2012
BMW,X5 xDrive 30d,Third Party insurance,Diesel,5,"1,40,000",Second Owner,2993,Automatic,2013,11.7,245,540,18,75,13.5,Mumbai,MH04,Oct,2013
BMW,X3 xDrive30i SportX Plus,Comprehensive,Petrol,5,"14,000",First Owner,1998,Automatic,2022,13.17,248.08,350,19,15,65.0,Mumbai,MH03,Mar,2022
Maruti,Swift VXI,Third Party insurance,Petrol,5,"41,000",First Owner,1197,Manual,2013,18.6,85.8,114,14,75,3.75,Mumbai,MH02,May,2013
Toyota,Innova 2.5 G (Diesel) 8 Seater BS IV,Comprehensive,Diesel,8,"1,65,000",First Owner,2494,Manual,2013,12.99,100.6,200,,75,7.5,Mumbai,MH48,Apr,2013
Hyundai,Verna 1.6 SX,Third Party insurance,Diesel,5,"62,000",Second Owner,1582,Manual,2012,22.32,126.32,259.8,16,75,3.75,Mumbai,MH04,Aug,2012
Jaguar,XE Prestige,Comprehensive,Petrol,5,"4,500",First Owner,1999,Automatic,2017,13.6,197.13,320,17,60,29.5,Mumbai,MH46,May,2017
Hyundai,i10 Sportz,Third Party,Petrol,5,"60,000",First Owner,1197,Manual,2010,20.36,78.9,111.8,13,75,1.85,Mumbai,MH02,Mar,2010
Maruti,Swift Dzire VXi,Third Party insurance,Petrol,5,"53,000",Second Owner,1298,Manual,2012,17.5,85.8,114,14,75,3.45,Mumbai,MH02,Jun,2012
Chevrolet,Cruze LTZ AT,Third Party insurance,Diesel,5,"60,000",Second Owner,1991,Automatic,2010,18.1,147.9,327,16,75,2.65,Mumbai,MH04,Aug,2010
Audi,Q5 2.0 TDI Premium Plus,Comprehensive,Diesel,5,"51,000",Second Owner,1968,Automatic,2013,14.16,174.3,380,17,75,14.25,Mumbai,MH01,May,2013
Maruti,Wagon R LXI CNG,Comprehensive,CNG,5,"63,910",First Owner,998,Manual,2011,26.2,58.2,77,13,75,2.99,Mumbai,MH46,Jun,2011
Maruti,Vitara Brezza LDi,Third Party insurance,Diesel,5,"19,836",First Owner,1248,Manual,2016,24.3,88.5,200,,70,7.56,Mumbai,MH02,Jun,2016
Renault,KWID Climber 1.0 AMT,Third Party,Petrol,5,"8,288",First Owner,999,Automatic,2020,24.04,67,91,,30,5.41,Mumbai,MH02,Jun,2020
Audi,Q3 35 TDI Quattro Premium Plus,Comprehensive,Diesel,5,"56,000",First Owner,1968,Automatic,2016,15.73,174.33,380,16,70,18.5,Mumbai,MH01,Jun,2016
Kia,Seltos GTX Plus DCT,Third Party,Petrol,5,"7,011",First Owner,1353,Automatic,2020,16.5,138.08,242,17,30,17.65,Mumbai,MH47,Jun,2020
Hyundai,i20 Magna 1.2,Third Party,Petrol,5,"13,190",First Owner,1197,Manual,2016,18.6,81.83,114.7,,70,5.27,Mumbai,MH04,Jun,2016
Maruti,Swift Dzire ZXI Plus AT,Third Party,Petrol,5,"11,919",First Owner,1197,Automatic,2020,22.61,88.50,113,15,30,8.2,Mumbai,MH05,Jun,2020
Mercedes-Benz,CLA 200 CGI Sport,Third Party insurance,Petrol,5,"61,000",Second Owner,1991,Automatic,2016,15.04,183,300,17,70,21.0,Mumbai,MH46,Apr,2016
Maruti,Celerio VXI AT,Third Party,Petrol,5,"56,170",First Owner,998,Automatic,2015,23.1,67.04,90,,75,3.51,Mumbai,MH02,Jun,2015
Maruti,Estilo LXI CNG,Third Party insurance,CNG,5,"57,000",Second Owner,998,Manual,2010,26.3,67.1,90,13,75,1.75,Mumbai,MH02,May,2010
Maruti,Wagon R LXI CNG,Comprehensive,CNG,5,"72,000",Second Owner,998,Manual,2014,26.6,58.16,77,,75,3.0,Mumbai,MH04,May,2014
Volvo,XC40 T4 R-Design,Zero Dep,Petrol,5,"16,500",First Owner,1969,Automatic,2020,,187.40,300,18,30,39.75,Mumbai,MH47,Oct,2020
Mahindra,Scorpio SLE BSIV,Comprehensive,Diesel,8,"95,000",First Owner,2179,Manual,2012,12.05,120,290,16,75,4.0,Mumbai,MH04,May,2012
Hyundai,Santro Sportz CNG BSIV,Comprehensive,CNG,5,"43,327",First Owner,1086,Manual,2019,30.48 ,58,84.33,,40,5.25,Mumbai,MH43,Feb,2019
Honda,City V AT,Third Party insurance,Petrol,5,"41,000",Second Owner,1497,Automatic,2013,15.6,116.3,146,15,75,4.41,Mumbai,MH03,Sept,2013
BMW,7 Series 730Ld DPE Signature,Comprehensive,Diesel,5,"2,500",First Owner,2993,Automatic,2022,16.77,261.49,620,19,15,1.49,Mumbai,MH01,Apr,2022
Honda,City V MT Exclusive,Third Party insurance,Petrol,5,"63,000",First Owner,1497,Manual,2012,16.8,116.3,146,15,75,4.25,Mumbai,MH02,Jun,2012
Hyundai,Grand i10 Asta Option AT,Comprehensive,Petrol,5,"85,000",First Owner,1197,Automatic,2016,18.9,82,114,14,70,5.45,Mumbai,MH04,Aug,2016
Hyundai,EON Magna,Comprehensive,Petrol,5,"35,000",First Owner,814,Manual,2016,22,55 ,76.5 ,13,70,3.11,Mumbai,MH15,Jun,2016
Jaguar,XJ 3.0L Portfolio LWB,Third Party insurance,Diesel,5,"67,000",First Owner,2993,Automatic,2015,12.9,270.88,600,19,75,39.99,Mumbai,MH03,Feb,2015
Maruti,Celerio ZXI Optional MT BSIV,Comprehensive,Petrol,5,"28,237",First Owner,998,Manual,2018,23.1,67.04,90,14,50,4.93,Mumbai,MH02,Jun,2018
Maruti,Ignis 1.2 Delta BSIV,Comprehensive,Petrol,5,"6,617",First Owner,1197,Manual,2017,20.89,81.80,113,,60,4.63,Mumbai,MH47,Jun,2017
Toyota,Yaris VX CVT BSIV,Third Party,Petrol,5,"49,176",First Owner,1496,Automatic,2018,17.8,105.5,140,15,50,9.75,Mumbai,MH01,Jun,2018
Land,Rover Discovery Sport TD4 HSE,Comprehensive,Diesel,5,"32,000",First Owner,1999,Automatic,2019,12.63,147.5,400,17,40,49.9,Mumbai,MH03,Jun,2019
Maruti,Baleno 1.2 Delta,Comprehensive,Petrol,5,"32,328",First Owner,1197,Manual,2017,21.4,83.1,115,,60,5.77,Mumbai,MH47,Jun,2017
Hyundai,i20 Magna 1.2,Comprehensive,Petrol,5,"39,037",First Owner,1197,Manual,2015,18.6,81.83,114.7,,75,5.05,Mumbai,MH47,Jun,2015
Mahindra,XUV500 AT W10 FWD,Third Party,Diesel,7,"67,477",Second Owner,2179,Automatic,2016,16,140,330,17,70,9.98,Mumbai,MH43,Jun,2016
Land,Rover Range Rover Sport 2.0 Petrol SE,Comprehensive,Petrol,5,"30,000",First Owner,1997,Automatic,2019,12.65,296.36,650,19,40,1.14,Mumbai,MH02,Oct,2019
Maruti,Alto 800 VXI,Third Party,Petrol,5,"6,747",First Owner,796,Manual,2021,22.05,47.33,69,,20,4.05,Mumbai,MH04,Jun,2021
Audi,Q3 35 TDI Quattro Technology,Comprehensive,Diesel,5,"70,576",First Owner,1968,Automatic,2018,15.17,181,380,18,50,23.5,Mumbai,HR26,May,2019
Honda,City S,Third Party insurance,Petrol,5,"70,000",First Owner,1497,Manual,2013,16.8,116.4,146,15,75,4.15,Mumbai,MH01,Oct,2013
Audi,Q2 Premium,Third Party insurance,Petrol,5,"9,700",First Owner,1984,Automatic,2021,,187.74,320,17,20,38.99,Mumbai,MH04,Dec,2021
Tata,Tiago 1.2 Revotron XZA,Comprehensive,Petrol,5,"10,000",First Owner,1199,Automatic,2017,23.84,83.83,114,14,60,4.95,Mumbai,MH47,Sept,2017
Hyundai,i20 1.2 Sportz,Not Available,Petrol,5,"54,669",First Owner,1197,Manual,2011,17,80 PS at 5200 ,"11.4 kgm at 4,000 r",14,75,2.1,Mumbai,UK07,Nov,2011
BMW,5 Series 520d Luxury Line,Comprehensive,Diesel,5,"42,759",First Owner,1995,Automatic,2018,20.37,187.74,400,R18,50,38.9,Mumbai,UP16,May,2018
Land,Rover Range Rover Sport 2.0 Petrol HSE,Comprehensive,Petrol,5,"3,900",First Owner,1997,Automatic,2021,12.65,296,400,20,20,1.21,Mumbai,MH01,Nov,2021
Mercedes-Benz,E-Class E 200 CGI,Not Available,Petrol,5,"77,983",Third Owner,1796,Manual,2013,12.3,185,285,17,75,9.7,Mumbai,MH02,Jul,2013
BMW,5 Series 520d Luxury Line,Comprehensive,Diesel,5,"49,059",First Owner,1995,Automatic,2018,20.37,187.74,400,R18,50,39.5,Mumbai,CH01,Jan,2019
Honda,Jazz 1.2 V i VTEC,Comprehensive,Petrol,5,"33,593",First Owner,1199,Manual,2015,18.7,88.7,110,15,75,5.5,Mumbai,MH01,Aug,2015
Hyundai,Elantra SX AT,Comprehensive,Petrol,5,"63,000",First Owner,1797,Automatic,2013,14.5,147.5,177.5,16,75,5.45,Mumbai,MH01,Jul,2013
Maruti,Wagon R LXI CNG,Third Party,CNG,5,"69,798",First Owner,998,Manual,2013,26.2,58.2,77,13,75,3.31,Mumbai,MH04,Jun,2013
Hyundai,Verna VTVT 1.6 AT SX Option,Comprehensive,Petrol,5,"32,074",First Owner,1591,Automatic,2017,17,121.3,151,16,60,9.2,Mumbai,MH01,Jun,2017
Honda,Amaze V CVT Petrol BSIV,Third Party insurance,Petrol,5,"21,582",First Owner,1199,Automatic,2019,19,88.76,110,,40,7.5,Mumbai,MH01,Feb,2019
Skoda,Kodiaq 2.0 TDI Style,Comprehensive,Diesel,7,"19,300",First Owner,1968,Automatic,2018,16.25,148,340,18,50,29.75,Mumbai,MH03,Dec,2018
Maruti,Swift Dzire ZXI,Third Party,Petrol,5,"13,061",First Owner,1197,Manual,2020,22.41,88.50,113,15,30,7.77,Mumbai,MH06,Jun,2020
Honda,City i-VTEC ZX,Comprehensive,Petrol,5,"43,877",First Owner,1497,Manual,2017,17.14,117.6,145,16,60,9.33,Mumbai,MH01,Jun,2017
Maruti,Wagon R VXI BS IV,Third Party insurance,Petrol,5,"45,478",Third Owner,998,Manual,2011,18.9,67.1,90,14,75,2.35,Mumbai,MH02,Mar,2011
Jeep,Compass 2.0 Anniversary Edition 4X4 AT,Comprehensive,Diesel,5,"11,595",First Owner,1956,Automatic,2022,15.3,167.67,350,18,15,34.95,Mumbai,MH10,Apr,2022
Maruti,Wagon R LXI CNG,Comprehensive,CNG,5,"81,090",First Owner,998,Manual,2011,26.2,58.2,77,13,75,2.51,Mumbai,MH05,Jun,2011
Maruti,Swift VXI,Comprehensive,Petrol,5,"25,920",First Owner,1197,Manual,2019,18.6,85.8,114,14,40,6.5,Mumbai,MH03,May,2019
Mini,Cooper D High,Comprehensive,Diesel,5,"81,000",Second Owner,1998,Automatic,2014,23.8,112,270,16,75,14.5,Mumbai,MH01,Jun,2014
Land,Rover Range Rover 3.6 TDV8 Vogue SE,Third Party insurance,Diesel,7,"1,19,000",First Owner,3628,Automatic,2010,10.2,308,700,19,75,29.5,Mumbai,MH14,Aug,2010
Honda,City i-VTEC CVT ZX,Comprehensive,Petrol,5,"29,000",First Owner,1497,Automatic,2018,18,117.6,145,16,50,10.65,Mumbai,MH47,Jul,2018
Tata,New Safari XTA Plus,Comprehensive,Diesel,7,"11,032",First Owner,1956,Automatic,2022,14.08,167.67,350,18,15,20.8,Mumbai,MH43,May,2022
Honda,WR-V Edge Edition i-VTEC S,Comprehensive,Petrol,5,"21,000",First Owner,1199,Manual,2018,17.5,88.7,110,16,50,6.75,Mumbai,MH01,Aug,2018
Honda,City ZX MT,Third Party,Petrol,5,"4,696",First Owner,1498,Manual,2022,18.6,119.35,145,16,15,14.25,Mumbai,MH01,Jun,2022
Honda,WR-V i-VTEC VX,Comprehensive,Petrol,5,"28,000",First Owner,1199,Manual,2018,17.5,88.7,110,16,50,8.2,Mumbai,MH03,Apr,2018
Mahindra,Xylo D4 BSIII,Comprehensive,Diesel,8,"83,000",First Owner,2498,Manual,2012,14,112bhp at 3800 ,260 Nm at 1800-2200 r,15,75,3.75,Mumbai,MH03,Nov,2012
Chevrolet,Spark 1.0 LT,Third Party insurance,Petrol,5,"30,000",Second Owner,995,Manual,2012,16.2,62.1,90.3,,75,1.16,Mumbai,,Mar,2012
Skoda,Superb Style 2.0 TDI AT,Third Party insurance,Diesel,5,"48,000",First Owner,1968,Automatic,2017,18.19,174.5,350,17,60,23.49,Mumbai,MH01,Oct,2017
Renault,KWID Climber 1.0 AMT Opt,Third Party,Petrol,5,"7,819",First Owner,999,Automatic,2021,22,67,91,,20,5.52,Mumbai,MH47,Jun,2021
Honda,City VX CVT,Third Party,Petrol,5,"26,755",First Owner,1497,Automatic,2019,17.4,117.6,145,16,40,9.86,Mumbai,MH03,Jun,2019
Honda,City i DTec VX Option BL,Comprehensive,Diesel,5,"90,860",First Owner,1498,Manual,2016,26,98.6,200,15,70,7.17,Mumbai,MH04,Jun,2016
Skoda,Octavia 1.8 TSI AT L K,Third Party insurance,Petrol,5,"28,000",First Owner,1798,Automatic,2018,15.1,178,250,16,50,21.49,Mumbai,MH47,Mar,2018
Hyundai,Grand i10 Magna,Third Party insurance,Petrol,5,"67,132",First Owner,1197,Manual,2014,18.9,82,114,,75,3.46,Mumbai,MH04,Mar,2014
Toyota,Yaris VX CVT BSIV,Comprehensive,Petrol,5,"43,251",First Owner,1496,Automatic,2018,17.8,105.5,140,15,50,8.78,Mumbai,MH04,Jun,2018
Maruti,Celerio VXI CNG BSIV,Comprehensive,CNG,5,"30,272",First Owner,998,Manual,2018,31.79,58.33,78,,50,5.0,Mumbai,MH05,Jun,2018
Honda,City i-VTEC CVT V,Third Party insurance,Petrol,5,"43,417",First Owner,1497,Automatic,2017,18,117.6,145,15,60,8.95,Mumbai,MH01,Mar,2017
Maruti,Wagon R LXI CNG,Third Party insurance,CNG,5,"66,013",First Owner,998,Manual,2013,26.2,58.2,77,13,75,3.35,Mumbai,MH43,Nov,2013
Ford,Endeavour 3.2 Titanium AT 4X4,Third Party insurance,Diesel,7,"76,000",Second Owner,3198,Automatic,2016,10.91,197,470,18,70,23.0,Mumbai,MH46,Jun,2016
Fiat,Grande Punto 1.3 Dynamic (Diesel),Third Party insurance,Diesel,5,"1,20,000",First Owner,1248,Manual,2013,20.3,75,197,14,75,2.0,Mumbai,,Mar,2013
Honda,City i VTEC CVT VX,Comprehensive,Petrol,5,"53,025",First Owner,1497,Automatic,2016,18,117.3,145,15,70,7.75,Mumbai,MH02,Apr,2016
Hyundai,Grand i10 CRDi Sportz,Not Available,Diesel,5,"54,289",Second Owner,1120,Manual,2014,24,70,160,,75,3.25,Mumbai,MH30,Apr,2014
Skoda,Superb Elegance 1.8 TSI AT,Comprehensive,Petrol,5,"54,000",First Owner,1798,Automatic,2012,13.7,157.75,250,16,75,5.5,Mumbai,MH43,Apr,2012
Maruti,Ciaz ZXi Option,Comprehensive,Petrol,5,"58,800",First Owner,1373,Manual,2015,20.73,91.2,130,15,75,5.85,Mumbai,MH48,Feb,2015
Honda,City i-VTEC CVT VX,Third Party insurance,Petrol,5,"56,400",Second Owner,1497,Automatic,2018,18,117.6,145,16,50,8.95,Mumbai,MH47,Nov,2018
Toyota,Fortuner 2.8 4WD AT,Comprehensive,Diesel,7,"1,30,086",Second Owner,2755,Automatic,2017,15.04,174.5,450,18,60,26.75,Mumbai,MH48,Aug,2017
Honda,City GXi,Comprehensive,Petrol,5,"80,000",Second Owner,1497,Manual,2007,17.7,,12,14,75,1.5,Mumbai,MH02,Sept,2007
Maruti,Ertiga VXI CNG,Comprehensive,CNG,7,"72,000",Second Owner,1462,Manual,2013,26.11 ,86.63,121.5,,75,5.75,Mumbai,MH01,Nov,2013
Honda,Jazz V CVT,Comprehensive,Petrol,5,"68,000",First Owner,1199,Automatic,2016,18.2,88.7,110,15,70,5.65,Mumbai,MH02,May,2016
Maruti,Alto 800 LXI CNG,Third Party,CNG,5,"57,686",First Owner,796,Manual,2019,33,47.3,69,,40,4.4,Mumbai,MH04,Jun,2019
Hyundai,i20 Sportz 1.2,Third Party,Petrol,5,"18,196",First Owner,1197,Manual,2017,18.6,81.83,114.7,,60,5.77,Mumbai,MH02,Jun,2017
Skoda,Rapid 1.0 TSI Style AT,Third Party,Petrol,5,"24,051",First Owner,999,Automatic,2021,16.24,108.62,175,R16,20,10.78,Mumbai,MH43,Jun,2021
Skoda,Rapid 1.5 TDI Elegance Plus Black Package,Comprehensive,Diesel,5,"62,025",First Owner,1498,Manual,2015,21.14,103.52,250,15,75,5.25,Mumbai,MH02,Feb,2015
Jeep,Compass 2.0 Limited 4X4,,Diesel,5,"11,000",First Owner,1956,Manual,2020,16.3,170,350,17,30,24.11,Mumbai,MH02,Feb,2020
Maruti,Wagon R ZXI 1.2,Third Party,Petrol,5,"3,878",Second Owner,1197,Manual,2021,20.52,81.80,113,,20,6.06,Mumbai,MH01,Jun,2021
Honda,City i VTEC CVT VX,Third Party,Petrol,5,"70,958",First Owner,1497,Automatic,2015,18,117.3,145,15,75,6.76,Mumbai,MH48,Jun,2015
Maruti,Ciaz Alpha BSIV,Comprehensive,Petrol,5,"12,525",Second Owner,1462,Manual,2018,21.56,103.25,138,16,50,8.35,Mumbai,MH02,Apr,2018
Maruti,Wagon R LXI CNG,Third Party,CNG,5,"88,734",First Owner,998,Manual,2012,26.2,58.2,77,13,75,2.89,Mumbai,MH03,Jun,2012
Maruti,Ertiga VXI CNG,Comprehensive,CNG,7,"72,000",First Owner,1462,Manual,2013,26.11 ,86.63,121.5,,75,5.55,Mumbai,MH46,Sept,2013
Maruti,Celerio ZXI,Comprehensive,Petrol,5,"3,900",First Owner,998,Manual,2022,25.24,65.71,89,,15,6.35,Mumbai,MH15,Apr,2022
Toyota,Innova Crysta 2.4 ZX 7 STR AT,Comprehensive,Diesel,7,"19,750",First Owner,2393,Automatic,2021,12,148,360,17,20,29.9,Mumbai,MH05,Aug,2021
Toyota,Fortuner 3.0 Diesel,Comprehensive,Diesel,7,"1,72,000",Second Owner,2982,Manual,2011,11.5,171,343 ,17,75,9.25,Mumbai,MH04,Apr,2011
Maruti,Ciaz Sigma BSIV,Comprehensive,Petrol,5,"39,000",First Owner,1462,Manual,2018,21.56,103.25,138,,50,6.95,Mumbai,MH02,Aug,2018
Maruti,Wagon R LXI CNG,Comprehensive,CNG,5,"71,000",First Owner,998,Manual,2014,26.6,58.16,77,,75,3.25,Mumbai,MH46,Nov,2014
Maruti,Ciaz VXi,Comprehensive,Petrol,5,"19,000",First Owner,1373,Manual,2016,20.73,91.1,130,,70,6.25,Mumbai,MH02,Feb,2016
Mercedes-Benz,GL-Class 350 CDI Blue Efficiency,Third Party insurance,Diesel,7,"85,170",Second Owner,2987,Automatic,2016,11.3,254.8,619,19,70,36.95,Mumbai,MH04,Sept,2016
Maruti,Swift Vdi BSIII,Comprehensive,Diesel,5,"74,500",Second Owner,1248,Manual,2009,17.8,75,190 ,14,75,2.5,Mumbai,MH02,Aug,2009
Toyota,Innova 2.5 G4 Diesel 8-seater,Comprehensive,Diesel,8,"1,15,000",Second Owner,2494,Manual,2008,12.8,,20,15,75,3.75,Mumbai,MH01,Jul,2008
Maruti,Swift Dzire VXI 1.2,Comprehensive,Petrol,5,"29,000",Third Owner,1197,Manual,2015,21.21,81.80,113,,75,4.11,Mumbai,MH01,Jun,2015
Datsun,RediGO T Option,Comprehensive,Petrol,5,"44,909",First Owner,799,Manual,2017,22.7,53.64,72,,60,2.75,Mumbai,MH46,Jun,2017
Maruti,Wagon R CNG LXI,Comprehensive,CNG,5,"18,883",First Owner,998,Manual,2021,32.52,58.33,78,,20,6.33,Mumbai,MH04,Jun,2021
Maruti,Wagon R LXI CNG,Third Party,CNG,5,"30,681",First Owner,998,Manual,2018,26.6,58.16,77,,50,4.5,Mumbai,MH02,Jun,2018
Maruti,Ritz VDi,Comprehensive,Diesel,5,"53,500",First Owner,1248,Manual,2014,21.1,73.9,113,14,75,4.25,Mumbai,MH01,Aug,2014
Maruti,Celerio VXI CNG Optional BSIV,Third Party,CNG,5,"36,555",First Owner,998,Manual,2018,31.79,58.33,78,,50,4.88,Mumbai,MH05,Jun,2018
Maruti,Ignis 1.2 Delta BSIV,Comprehensive,Petrol,5,"41,346",First Owner,1197,Manual,2019,20.89,81.80,113,,40,5.1,Mumbai,MH03,Jun,2019
Renault,KWID Climber 1.0 AMT,,Petrol,5,"32,000",First Owner,999,Automatic,2019,24.04,67,91,,40,5.1,Mumbai,MH04,Jan,2020
Honda,Amaze S i-Vtech,Comprehensive,Petrol,5,"25,025",First Owner,1198,Manual,2013,18,86.7,109,,75,4.15,Mumbai,MH02,Apr,2013
Maruti,Alto LXi,Third Party insurance,Petrol,5,"54,750",First Owner,796,Manual,2011,19.7,46.3,62,12,75,2.07,Mumbai,MH02,Apr,2012
Maruti,Wagon R LXI CNG,Comprehensive,CNG,5,"49,000",First Owner,998,Manual,2017,26.6,58.16,77,,60,4.25,Mumbai,MH03,Jun,2017
Hyundai,i20 Sportz 1.2,Third Party insurance,Petrol,5,"72,000",First Owner,1197,Manual,2014,18.5,82.85,113.7,14,75,4.25,Mumbai,MH02,Mar,2014
Toyota,Etios Cross 1.4L VD,Comprehensive,Diesel,5,"75,000",First Owner,1364,Manual,2016,23.59,67.06,170,15,70,5.0,Mumbai,MH02,Apr,2016
Maruti,Ertiga VXI CNG,Comprehensive,CNG,7,"74,000",First Owner,1373,Manual,2013,22.8,80.9,110,,75,5.65,Mumbai,MH01,Aug,2013
Mercedes-Benz,E-Class E250 CDI Avantgarde,Comprehensive,Diesel,5,"40,000",First Owner,2143,Automatic,2015,14.21,203,500,17,75,20.5,Mumbai,MH01,Sept,2015
Maruti,Eeco 5 STR With AC Plus HTR CNG,Comprehensive,CNG,5,"71,000",First Owner,1196,Manual,2013,15.1,73,101,13,75,3.5,Mumbai,MH02,Apr,2013
Kia,Seltos GTX Plus Diesel AT,Comprehensive,Diesel,5,"16,500",First Owner,1493,Automatic,2020,18,113.43,250,17,30,18.75,Mumbai,MH02,Sept,2020
Maruti,Swift Dzire 1.2 Vxi BSIV,Comprehensive,Petrol,5,"71,000",First Owner,1197,Manual,2012,17.5,85.8,114,14,75,3.75,Mumbai,MH43,Apr,2012
Honda,City 1.5 V AT,Comprehensive,Petrol,5,"64,000",First Owner,1497,Automatic,2011,16.8,"118PS at 6,600 ",146Nm at 4800 r,15,75,3.45,Mumbai,MH02,Sept,2011
